popularity_level,degree,betweennes,closeness,eigenvector,clustering
1,0.005773131533780621,0.00017897659410722608,0.30249393556994636,0.022897717118495572,0.27927927927927926
1,0.0007801529099703542,1.8420128119322401e-06,0.29906996044676626,0.004288441972456559,0.6
1,0.010610079575596816,0.001691136019341535,0.3526600506842103,0.03970371138332308,0.19315188762071994
1,0.0034326728038695585,5.505157794392614e-05,0.32769264489446465,0.018874055420983832,0.4805194805194805
1,0.03198626930878452,0.034517681095407496,0.41375312353861315,0.10368279289459828,0.07360114777618365
1,0.004524886877828055,0.00025851509169971755,0.3020904373947304,0.0024306588239424443,0.012315270935960592
1,0.00046809174598221254,3.4453711305080844e-06,0.29001510959765764,0.0024218002401275008,0.0
1,0.012014354813543454,0.0011159950847706521,0.34380722030756805,0.043386912813237415,0.1684894053315106
1,0.007021376189733188,0.00094315953891686,0.3403564151872033,0.022269752198549073,0.12828282828282828
0,0.00015603058199407084,0.0,0.27511737478210707,0.002112976454281256,0.0
1,0.0018723669839288502,9.264477133480126e-05,0.3237608685465529,0.0064976007730016975,0.10606060606060606
0,0.003588703385863629,0.0010922051814041447,0.32565634610480615,0.011609653213530649,0.1422924901185771
1,0.02402870962708691,0.002207363672134146,0.32760799604013147,0.08939383257811012,0.17129275952805365
1,0.014978935871430801,0.0008282882594158548,0.33135707641494405,0.07647238235145132,0.30328947368421055
1,0.005929162115774692,0.0007088179753512024,0.3297202772126032,0.007722007357223794,0.07965860597439545
1,0.005773131533780621,0.0014162656260942672,0.34914548900742126,0.03080068297443047,0.34234234234234234
1,0.017943516929318146,0.005790159026670353,0.3495496594097781,0.08321437646507363,0.19435545385202135
1,0.003588703385863629,0.0004903780161322505,0.29339658406296143,0.008354236577011571,0.1857707509881423
1,0.00904977375565611,0.0010714433559141077,0.33535249729508626,0.02041940033267823,0.10042347247428918
1,0.00046809174598221254,8.31561281435993e-06,0.2836709479892988,0.0008316057778596295,0.0
0,0.002028397565922921,0.0007230379082168281,0.29932406756444585,0.0012254028030776886,0.02564102564102564
1,0.00046809174598221254,7.84248796966951e-07,0.2891555116895935,0.0010076216969922929,0.3333333333333333
0,0.07411452644718365,0.08887571501305282,0.40622552026603365,0.053305499774780385,0.011281367976904285
1,0.004212825713839912,0.00034917525214363466,0.34004613745993056,0.008970350802587818,0.150997150997151
1,0.0024964893119051334,8.322821917378295e-05,0.32195269960158335,0.009349003300911776,0.20833333333333334
1,0.017787486347324074,0.0008907734135488639,0.3167264557890607,0.07205932572462352,0.21968638410184754
1,0.0015603058199407083,2.0183084631652512e-05,0.26748135029117076,0.008685374062263676,0.4888888888888889
1,0.006553284443750976,0.0003485968410132082,0.3174876268639055,0.005854583746571555,0.08710801393728224
1,0.006241223279762833,0.00022765179453755095,0.31918157604836084,0.005594739304157504,0.09871794871794871
1,0.007021376189733188,0.0008771219976175217,0.33040748079162074,0.007484235634400324,0.06666666666666667
1,0.010610079575596816,0.004411866956512543,0.3655280361628306,0.03898199456503079,0.1453028972783143
1,0.02605710719300983,0.015585300830642091,0.39218135761969114,0.0547712441128787,0.05288218743236419
1,0.002028397565922921,0.0010767774090915275,0.29898535392299425,0.0009060276083330032,0.34615384615384615
1,0.005929162115774692,0.0010157078433039473,0.2797661859769163,0.000512843505732731,0.30014224751066854
1,0.007645498517709471,0.0005940117917373099,0.3504963725045758,0.013900780816065215,0.1598639455782313
1,0.013574660633484163,0.0017990574380505303,0.3539395161505239,0.018654010399925536,0.09970596097300187
1,0.002028397565922921,6.5646688918086e-05,0.3061745145745152,0.0025164993945042285,0.1794871794871795
1,0.005305039787798408,0.00043499231362709157,0.32965171404412486,0.008793289328192835,0.09982174688057041
0,0.01107817132157903,0.0006056840072822448,0.320974912500141,0.04905689804493638,0.24909456740442656
1,0.017319394601341864,0.0025257115308725537,0.3495689289610135,0.0830230110680542,0.23554463554463553
1,0.011858324231549384,0.0012266234954398597,0.2828484933026801,0.0006557828636478462,0.18175438596491228
1,0.0014042752379466376,2.8688356002317282e-06,0.2530803149486265,0.00012062502085172568,0.3611111111111111
0,0.003276642221875488,5.032145973977803e-05,0.2828737284807416,0.004817505095674554,0.20476190476190476
1,0.019659853331252926,0.006299076022802931,0.3475952623665398,0.05950033090734123,0.12774603174603175
0,0.0021844281479169916,0.000287201151978583,0.32811654617369274,0.006237259618700502,0.15384615384615385
1,0.004056795131845842,0.00043502782054177135,0.31299014666104563,0.0038849588724167547,0.07692307692307693
0,0.030425963488843813,0.017917229538108134,0.3933978765030576,0.055104480099631974,0.049484536082474224
1,0.003900764549851771,7.848439686774417e-05,0.27243428301051664,0.00037397708873216273,0.7233333333333334
1,0.0015603058199407083,9.475114924025129e-07,0.2234383499419586,0.00015960273065991976,0.4444444444444444
1,0.0034326728038695585,0.00011078365986529106,0.2527575084244573,0.0005251773994682023,0.38095238095238093
0,0.004836948041816196,0.00033684438266063537,0.3237112854843425,0.007098032476373101,0.11827956989247312
1,0.005461070369792479,0.00027657042363348746,0.3336058697050076,0.00836576597096218,0.1495798319327731
1,0.004836948041816196,0.00023653601955404095,0.33348305923496113,0.009725404815006972,0.13978494623655913
1,0.01669527227336558,0.014213458486939322,0.34507947166699965,0.011036417256643716,0.011461823311585259
0,0.0003120611639881417,3.5969552594594176e-06,0.2649444460329567,0.0004695354179716338,0.0
1,0.012326415977531596,0.0035762873323743703,0.3668603049668953,0.03801330352541481,0.11230120090879585
1,0.004680917459822125,0.00046367374392928054,0.3334129224119452,0.011371448590208407,0.09885057471264368
1,0.004056795131845842,0.00012473725691814993,0.30167366181507066,0.008763609570202963,0.1476923076923077
1,0.004992978623810267,0.00048166976120495177,0.334626932525213,0.009245067909659496,0.10685483870967742
1,0.013574660633484163,0.0003682155219477884,0.31491757903023365,0.0667231317548714,0.309810211173483
1,0.006241223279762833,0.00028306581878451435,0.28606398571537806,0.02131351521904099,0.23846153846153847
1,0.004212825713839912,0.0007106723250065501,0.32495543565403223,0.01452980594938277,0.23076923076923078
1,0.015759088781401153,0.0020310614096373256,0.33422128136577167,0.06963599010018341,0.23504950495049504
1,0.002652519893899204,0.00011577188781088052,0.3269660911288432,0.006704036371331416,0.11029411764705882
1,0.013262599469496022,0.0030672549889291015,0.3606426873316718,0.027068669209200237,0.06470588235294118
1,0.0015603058199407083,7.650529592425162e-05,0.28881309762036733,0.0025049183051015574,0.15555555555555556
0,0.02059603682321735,0.006456253258802717,0.3749737077259053,0.06735577106591568,0.11924589405505436
1,0.0018723669839288502,7.235632656204357e-06,0.2522046045162783,0.00012521687363532637,0.4696969696969697
0,0.006865345607739117,0.00017729548335597143,0.2584018081235854,0.0002512948681704469,0.23678646934460887
1,0.00920580433765018,0.0004199122584971222,0.27631619553587455,0.0005694777122271637,0.32612507305669197
1,0.010454048993602746,0.0008419351213970863,0.27830504153402613,0.000650824464263341,0.2835820895522388
1,0.00015603058199407084,0.0,0.27048201549875384,0.0009146056543332508,0.0
1,0.023248556717116554,0.01465703252480818,0.37148098250455686,0.05646128496435462,0.08035552330854344
1,0.009829926665626463,0.0016763229369330108,0.3439937274250182,0.01942533437804267,0.07219662058371736
1,0.0018723669839288502,1.7166877106884798e-05,0.30881369296546146,0.003724217865976285,0.18181818181818182
1,0.006709315025745046,0.0008162850899174365,0.33161700509114034,0.010882347626106303,0.07862679955703211
1,0.02059603682321735,0.016276575584452523,0.37484071474568686,0.05437535378051609,0.07321304649548924
1,0.013106568887501951,0.0015865830554809921,0.3406489589767814,0.012718809212852553,0.05737234652897304
0,0.0009361834919644251,6.45123294879623e-06,0.2766658102684461,0.0006857928979588539,0.0
1,0.005461070369792479,0.00020921224198918503,0.30266719351595556,0.017960663534563177,0.2991596638655462
1,0.0003120611639881417,2.5863003752209174e-07,0.2559921025131317,0.0006346307607422902,0.0
1,0.03588703385863629,0.011457484751969907,0.38438384987287294,0.10610067713955743,0.0867666603379533
1,0.0015603058199407083,1.814184589600381e-05,0.2972614087452084,0.0056576381701893734,0.3333333333333333
1,0.0034326728038695585,0.00019413586975412604,0.3137489669661464,0.0072691361437241375,0.09956709956709957
1,0.026525198938992044,0.005206374509298993,0.3756178397910665,0.09390848743589912,0.12767142359902542
1,0.009517865501638322,0.0019241340158643611,0.36414266517473215,0.034697720568176896,0.14754098360655737
0,0.0031206116398814166,0.00010652444107571813,0.3246061106400197,0.01283674301314105,0.2789473684210526
1,0.021688250897175847,0.01289208152072133,0.37526218317864746,0.06888392132175553,0.10489000104264415
1,0.006709315025745046,0.0006635409404776938,0.3300635213071406,0.008862869771476104,0.05758582502768549
1,0.03931970666250585,0.023016770663755924,0.40947826238878887,0.11292835277993418,0.0757604502624423
1,0.0023404587299110627,0.0001503480996627429,0.2476636608089668,9.637088402609667e-05,0.26666666666666666
1,0.0003120611639881417,0.0,0.21974496210114652,1.1464785591893128e-05,1.0
1,0.005305039787798408,4.5284184291444087e-05,0.29967771131156834,0.031494064649627576,0.47593582887700536
1,0.0018723669839288502,4.1191067903038065e-06,0.2333289314991642,6.530077840921534e-05,0.3484848484848485
1,0.0015603058199407083,6.786835415577018e-05,0.2710832922089939,0.000239982991677119,0.13333333333333333
1,0.0007801529099703542,2.3512394799736514e-05,0.29890079525584656,0.0013260910542783604,0.0
1,0.004992978623810267,0.0006877268475068156,0.33348305923496113,0.011960594853218712,0.06048387096774194
1,0.010454048993602746,0.0012633827509975332,0.3410336867458742,0.03430768625799168,0.13704206241519673
1,0.0015603058199407083,1.7446654687359045e-05,0.28562588943528605,0.0030818212142482183,0.06666666666666667
1,0.00046809174598221254,1.8183189375819233e-06,0.278378347221247,0.001216364007119047,0.0
1,0.021064128569199564,0.013827765728986441,0.35868433572898833,0.03013412707300977,0.02310668877833057
1,0.0051490092058043375,0.0003177687148805758,0.3266797368168969,0.005854113772678241,0.10416666666666667
1,0.0018723669839288502,3.2002415191118224e-05,0.31014283338319404,0.003063969296371845,0.2727272727272727
1,0.005305039787798408,6.477061368226555e-05,0.30384189608781914,0.028110559687195513,0.39572192513368987
1,0.008425651427679825,0.0012083906881116182,0.3394272760599928,0.008729999754921768,0.06289308176100629
0,0.004992978623810267,0.0029604403090795896,0.32042346494961016,0.007961439851458819,0.056451612903225805
1,0.0015603058199407083,2.186211679876572e-05,0.2913074408008446,0.0015084508780649343,0.15555555555555556
1,0.006397253861756904,0.00047948140575721307,0.3268144292816979,0.007228212152429267,0.06707317073170732
1,0.007957559681697613,0.002198781492869063,0.3321728848272805,0.02503021907517356,0.16549019607843138
1,0.01841160867530036,0.0021266198574076997,0.34442346267735513,0.08189826026235948,0.21874547298276112
1,0.00046809174598221254,8.356924660098365e-06,0.28044670166524194,0.0010057832062150141,0.0
1,0.013730691215478234,0.0029289372349436886,0.34849309580967164,0.012456475345993487,0.04231974921630094
1,0.007957559681697613,0.00039575994182539494,0.26203224675011505,0.00026768979905761564,0.1192156862745098
1,0.0012482446559525667,7.668707086918211e-07,0.24369472239163695,8.9230297667088e-05,0.42857142857142855
1,0.02059603682321735,0.0080711867309948,0.3574711297904496,0.05424043194414904,0.09356928059218135
1,0.006241223279762833,0.0007838919872936916,0.3435092292173773,0.019986151616021037,0.18974358974358974
1,0.00015603058199407084,0.0,0.25759354800961876,0.0009638477264310237,0.0
1,0.05398658136994851,0.05069825930904381,0.3831992005893634,0.07454401318825529,0.017341040462427744
1,0.00015603058199407084,0.0,0.2766416705066218,0.0012073032762111072,0.0
1,0.007645498517709471,0.0005589693652864021,0.33549443793200284,0.011365088922123541,0.09693877551020408
1,0.0031206116398814166,5.099902924383933e-05,0.32455626836691504,0.007777024600997393,0.23157894736842105
0,0.009829926665626463,0.0008443671619714397,0.3435836785518414,0.055227154864091146,0.3399897593445981
0,0.021064128569199564,0.001534815060327498,0.3199061836016943,0.08153922474289393,0.19425096738529574
1,0.003588703385863629,0.00019524778031032876,0.320019196131859,0.005744205776814899,0.17391304347826086
1,0.0015603058199407083,1.659216055421321e-05,0.2774647926556745,0.0007756618618410718,0.044444444444444446
0,0.07052582306132002,0.06916965357403806,0.3982653166281111,0.07093618415335484,0.01482448050546475
1,0.0023404587299110627,0.00016799489999634308,0.3184762378259648,0.004950020835651002,0.08571428571428572
1,0.0012482446559525667,1.4015202888315908e-05,0.30589389152690716,0.0025779794877317215,0.35714285714285715
1,0.0015603058199407083,4.9814742447974005e-05,0.2939951027563997,0.0018723298365278908,0.044444444444444446
1,0.006553284443750976,0.0007579116485930459,0.32201809726552844,0.004247927869395504,0.036004645760743324
1,0.0010922140739584958,9.427102194365357e-07,0.27454562806220656,0.004515551519485303,0.38095238095238093
1,0.004524886877828055,4.5591625414757036e-05,0.29445926962399743,0.017381248632484678,0.3103448275862069
0,0.0021844281479169916,0.00023878887958398885,0.29616460563975455,0.0035773620417684166,0.06593406593406594
1,0.007801529099703542,0.0008787667131914252,0.33422128136577167,0.009216905943776003,0.08734693877551021
1,0.0010922140739584958,1.6259334992442197e-05,0.28865533372873203,0.001458418004639546,0.0
0,0.0021844281479169916,4.521551483871226e-05,0.2997343718733591,0.0023046923768752555,0.02197802197802198
1,0.0014042752379466376,1.9214511721935397e-05,0.28676255466706396,0.004243889124503764,0.1388888888888889
1,0.0018723669839288502,0.0022895037577700984,0.31814069693722585,0.004122196836624479,0.06060606060606061
1,0.002652519893899204,0.0001831954427171222,0.3167264557890607,0.005055627350611895,0.11029411764705882
1,0.0010922140739584958,1.5113319171522539e-05,0.31155998483529623,0.0036228274831320677,0.23809523809523808
1,0.01856763925729443,0.007413376671444087,0.37292286352345244,0.06481210351654067,0.0955704315624555
1,0.004056795131845842,0.00038144450409988867,0.34002790344537426,0.015569817434064841,0.2
1,0.012326415977531596,0.0032298630999958943,0.35018667833845735,0.04145871539889014,0.16228497241155468
0,0.021220159151193633,0.017319610582016153,0.3676046592088571,0.021873837483780523,0.023202614379084968
1,0.0003120611639881417,1.0010124299346182e-05,0.2778781933108144,0.0012099489194078736,0.0
1,0.00936183491964425,0.0005059446181976513,0.34276650655961,0.03726992230431903,0.211864406779661
1,0.0056171009517865505,0.0003734825112731308,0.3418794679400898,0.025312235665594277,0.25873015873015875
1,0.008425651427679825,0.0018385686287173432,0.3375122616219281,0.0073462101271660986,0.06568832983927324
0,0.0014042752379466376,2.654922405870331e-05,0.291682629777037,0.001326638327775382,0.05555555555555555
0,0.013106568887501951,0.0028050550536042884,0.3583195101628968,0.017501257914099993,0.07544463568559955
1,0.006865345607739117,0.000455207567424249,0.33439753052538024,0.008824271305598567,0.09090909090909091
1,0.0337026057107193,0.015668314969040264,0.4075832607888408,0.11688422861481387,0.09595176571920758
1,0.0028085504758932752,0.0007458915907071605,0.3020904373947304,0.005493880200759668,0.058823529411764705
1,0.015759088781401153,0.006254706431034662,0.3508454338471166,0.05386123676502874,0.13801980198019803
1,0.02262443438914027,0.016041589635399138,0.3424148372672815,0.012430984152105862,0.010727969348659003
1,0.00015603058199407084,0.0,0.28967065786637364,0.0017316129139217948,0.0
0,0.07723513808706506,0.09418835540948997,0.4086602030903387,0.10690061847204597,0.01589988958410011
1,0.008113590263691683,0.00367639302440646,0.3359743759326473,0.026505992113540676,0.16515837104072398
1,0.017319394601341864,0.0014443018586131062,0.35894828321933575,0.07216092746084038,0.20704340704340704
1,0.005929162115774692,0.00011553935412727459,0.30490841810611075,0.0346783198441914,0.46088193456614507
1,0.021688250897175847,0.011556237077140789,0.37250663052063593,0.07818803110398354,0.11781878844750286
0,0.002028397565922921,0.00011969431465162383,0.29761019248851484,0.0020980880233632403,0.0641025641025641
0,0.0007801529099703542,3.5759071584933064e-05,0.27410652595110163,0.0003886479567052466,0.1
1,0.01716336401934779,0.002600231348799515,0.36227035942371943,0.06718183674736262,0.1646371976647206
1,0.005461070369792479,0.00018571009640496404,0.34175049158462867,0.028179851048596292,0.3058823529411765
0,0.003276642221875488,7.37454948403092e-05,0.31874838500818264,0.016294974111128378,0.34285714285714286
1,0.019347792167264784,0.0023313797027376838,0.3431560350318083,0.09091200473624202,0.24482035142932074
1,0.008269620845685754,0.00011504420337680236,0.30064386361429857,0.036204443552327825,0.3018867924528302
1,0.0015603058199407083,1.0050941897230886e-06,0.2702169161525881,0.007404579771143535,0.5555555555555556
1,0.02434077079107505,0.0036968882302408153,0.37336200961803967,0.09574883927275642,0.16062861869313483
0,0.03822749258854736,0.022323853653442593,0.39724239625087926,0.1093489451110146,0.07126129140180662
0,0.008425651427679825,0.0012426011706836895,0.28168000938844995,0.000545451796711312,0.1719077568134172
1,0.0012482446559525667,1.4710592017765914e-05,0.24100871769802687,5.7352940495332406e-05,0.42857142857142855
1,0.0012482446559525667,5.869698000141193e-07,0.26642495573096864,0.0072029359630135965,0.6071428571428571
1,0.0023404587299110627,0.0013481920460022652,0.3020616572835128,0.0015050998964306066,0.20952380952380953
1,0.0003120611639881417,2.023108227226375e-06,0.2357666705589227,3.832440821087464e-05,0.0
0,0.0037447339678577003,7.63498797245158e-05,0.2388841729648817,7.28060751357041e-05,0.19202898550724637
1,0.0010922140739584958,1.0500499843982197e-05,0.25227483972600195,9.14981070544769e-05,0.47619047619047616
0,0.024808862537057264,0.009580945078176663,0.3564062708718967,0.10077415206223862,0.16726375288591672
1,0.007177406771727258,0.0001473815958696987,0.3056432434256897,0.02280128180173716,0.3130434782608696
0,0.006865345607739117,6.60870369256533e-05,0.28708712293339306,0.022279963605011013,0.3224101479915433
1,0.0012482446559525667,1.5331160896136434e-05,0.281517441569491,0.0013967837606963136,0.35714285714285715
1,0.002964581057887346,0.00015174564203296667,0.32417465218305735,0.005626877093521535,0.13450292397660818
1,0.0009361834919644251,1.3391935339594757e-06,0.29550213762769867,0.0019321992956106882,0.6
0,0.013730691215478234,0.0057793712030954885,0.3507678045886041,0.046334167915994595,0.12800417972831765
1,0.00046809174598221254,5.7119679824860595e-06,0.28277281477604393,0.0013105910762476526,0.3333333333333333
1,0.0018723669839288502,0.0001360262529922401,0.3155915180088979,0.004236549435906553,0.24242424242424243
1,0.0003120611639881417,0.0,0.2773677006103047,0.0012814930749590107,1.0
0,0.004524886877828055,0.0006317394977272661,0.3213653137721865,0.004553198467869816,0.21182266009852216
1,0.006553284443750976,0.000939819180914874,0.3165525345124194,0.01932917719313877,0.14518002322880372
1,0.004836948041816196,0.00033424229668952636,0.2731383688556507,0.0004181631399051322,0.3935483870967742
1,0.004212825713839912,5.5638730577883134e-05,0.2441168914133348,0.00016863211511829822,0.27635327635327633
0,0.0028085504758932752,0.0001101609200400904,0.3077944069193663,0.003027182283398906,0.06535947712418301
1,0.0021844281479169916,0.0002410283436301677,0.30020264031400773,0.00230720490721098,0.03296703296703297
1,0.01653924169137151,0.00260103888414973,0.3683948394441867,0.06033942610880294,0.16442048517520216
1,0.0012482446559525667,7.581980975349023e-07,0.3064112283813861,0.007927659104574358,0.6785714285714286
1,0.003588703385863629,0.00011818271848847194,0.3017741574907336,0.0033876173796031648,0.1383399209486166
1,0.0009361834919644251,3.0376622086103028e-06,0.27640050437419517,0.0007187182418825654,0.3333333333333333
1,0.0021844281479169916,3.4861266365677965e-05,0.30589389152690716,0.003153549150975002,0.07692307692307693
1,0.004212825713839912,0.0003178588490754967,0.2982961883221745,0.0020905631380686886,0.04843304843304843
1,0.006085192697768763,0.0015201992224609542,0.3331501718689075,0.00899851745814915,0.032388663967611336
1,0.0021844281479169916,5.609575312591098e-05,0.2906398556858001,0.002431407201432409,0.23076923076923078
1,0.0014042752379466376,0.00010975088235391511,0.2935731653404067,0.0023210671821050468,0.2222222222222222
1,0.003900764549851771,0.000958500874159883,0.32395935278189364,0.0044993358177428866,0.15
1,0.0056171009517865505,0.0010041669700981079,0.32738811355014635,0.004414299772671641,0.044444444444444446
0,0.0006241223279762834,2.9611636426794435e-05,0.2898295338613641,0.0014475643653886255,0.0
1,0.013262599469496022,0.002350226999430331,0.3629338582505028,0.05015047908455984,0.1568627450980392
1,0.017007333437353722,0.0032800868917225454,0.36567558799104927,0.058840833586317226,0.11892626571525654
1,0.0031206116398814166,0.0009726694765504297,0.28971036053329613,0.001005598580169274,0.07368421052631578
1,0.003588703385863629,0.0005466627884350568,0.30068663148336977,0.0025525620286010508,0.03162055335968379
1,0.009673896083632392,0.002504442216904916,0.364582324576139,0.02956526862574735,0.08196721311475409
1,0.006085192697768763,0.0006196816300531466,0.3345210155809657,0.019597339059888284,0.1349527665317139
1,0.0015603058199407083,3.535893917428791e-05,0.3104617072877741,0.005343219485225859,0.15555555555555556
1,0.00046809174598221254,4.0473702657539215e-07,0.27195524172718555,0.0019251957584590646,0.0
1,0.012794507723513808,0.001390898648467439,0.34276650655961,0.03500557194614494,0.10448660042155977
1,0.0034326728038695585,0.0002701414567763285,0.2814674584470143,0.004711196203939799,0.19047619047619047
1,0.0012482446559525667,1.7402796753438233e-06,0.27282108038346103,0.005532486883206157,0.4642857142857143
1,0.008893743173662037,0.00022914024531346517,0.3037400187456428,0.03813763725933281,0.2506265664160401
1,0.003588703385863629,0.00020622205930116328,0.31794927654195676,0.004599626723801457,0.09486166007905138
1,0.0006241223279762834,9.279788549589373e-07,0.2920587864477149,0.0011551842068676125,0.5
1,0.03557497269464815,0.02123298870292059,0.3806002263581289,0.08927407829105233,0.06093979441997063
1,0.008737712591667966,0.0010441768776098496,0.3396090601624242,0.01411697508957788,0.09220779220779221
1,0.006709315025745046,0.000490666674391943,0.33686678555847777,0.026804621560486373,0.20155038759689922
1,0.007177406771727258,0.0002711633129060607,0.33385176220663293,0.027659601459006828,0.19806763285024154
1,0.0021844281479169916,0.0008205490454318608,0.2496625997619113,0.0003372156077351758,0.24175824175824176
